 frequency equalLoudness70
 542.004200420042 71.10880932433892
 542.3542354235424 71.10596447622855
 542.7042704270427 71.1031225301254
 543.0543054305431 71.1002834924675
 543.4043404340434 71.09744736969283
 543.7543754375438 71.09461416823942
 544.1044104410441 71.09178389454526
 544.4544454445445 71.08895655504838
 544.8044804480448 71.08613215618678
 545.1545154515452 71.08331070439847
 545.5045504550455 71.08049220612148
 545.8545854585459 71.07767666779378
 546.2046204620463 71.0748640958534
 546.5546554655466 71.07205449673836
 546.904690469047 71.06924787688666
 547.2547254725473 71.06644424273631
 547.6047604760477 71.06364360072531
 547.954795479548 71.06084595729169
 548.3048304830484 71.05805131887344
 548.6548654865487 71.05525969190857
 549.0049004900491 71.05247108283511
 549.3549354935493 71.04968549809107
 549.7049704970497 71.04690294411442
 550.05500550055 71.04412342734321
 550.4050405040504 71.04134695421543
 550.7550755075507 71.03857353116911
 551.1051105110511 71.03580316464223
 551.4551455145514 71.03303586107282
 551.8051805180518 71.03027162689888
 552.1552155215521 71.02751046855843
 552.5052505250525 71.02475239248946
 552.8552855285528 71.02199740513001
 553.2053205320532 71.01924551291808
 553.5553555355535 71.01649672229165
 553.9053905390539 71.01375103968876
 554.2554255425542 71.01100847154741
 554.6054605460546 71.00826902430562
 554.9554955495549 71.00553270440139
 555.3055305530553 71.00279951827272
 555.6555655565556 71.00006947235765
 556.005600560056 70.99734257309416
 556.3556355635563 70.99461882692026
 556.7056705670567 70.99189824027398
 557.0557055705571 70.98918081959332
 557.4057405740574 70.98646657131627
 557.7557755775578 70.98375550188088
 558.1058105810581 70.98104761772512
 558.4558455845585 70.97834292528704
 558.8058805880588 70.9756414310046
 559.1559155915592 70.97294314131585
 559.5059505950595 70.9702480626588
 559.8559855985599 70.96755620147142
 560.2060206020602 70.96486756419176
 560.5560556055606 70.96218215725781
 560.9060906090609 70.95949998710759
 561.2561256125613 70.9568210601791
 561.6061606160616 70.95414538291035
 561.956195619562 70.95147296173937
 562.3062306230623 70.94880380310414
 562.6562656265627 70.94613791344268
 563.006300630063 70.94347529919301
 563.3563356335634 70.94081596679312
 563.7063706370637 70.93815992268105
 564.0564056405641 70.93550717329478
 564.4064406440644 70.93285772507234
 564.7564756475648 70.93021158445171
 565.1065106510652 70.92756875787094
 565.4565456545655 70.92492925176801
 565.8065806580659 70.92229307258094
 566.1566156615662 70.91966022674775
 566.5066506650666 70.91703072070642
 566.8566856685668 70.91440456089499
 567.2067206720671 70.91178175375146
 567.5567556755675 70.90916230571383
 567.9067906790679 70.90654622322012
 568.2568256825682 70.90393351270835
 568.6068606860686 70.9013241806165
 568.9568956895689 70.8987182333826
 569.3069306930693 70.89611567744466
 569.6569656965696 70.89351651924068
 570.00700070007 70.89092076520866
 570.3570357035703 70.88832842178664
 570.7070707070707 70.88573949541262
 571.057105710571 70.8831539925246
 571.4071407140714 70.88057191956058
 571.7571757175717 70.8779932829586
 572.1072107210721 70.87541808915665
 572.4572457245724 70.87284634459273
 572.8072807280728 70.87027805570487
 573.1573157315731 70.86771322893108
 573.5073507350735 70.86515187070935
 573.8573857385738 70.86259398747771
 574.2074207420742 70.86003958567414
 574.5574557455745 70.85748867173669
 574.9074907490749 70.85494125210334
 575.2575257525752 70.85239733321211
 575.6075607560756 70.84985692150101
 575.957595759576 70.84732002340806
 576.3076307630763 70.84478664537124
 576.6576657665767 70.8422567938286
 577.007700770077 70.8397304752181
 577.3577357735774 70.8372076959778
 577.7077707770777 70.83468846254567
 578.0578057805781 70.83217278135974
 578.4078407840784 70.82966065885802
 578.7578757875788 70.8271521014785
 579.1079107910791 70.82464711565923
 579.4579457945795 70.82214570783817
 579.8079807980798 70.81964788445337
 580.1580158015802 70.81715365194283
 580.5080508050805 70.81466301674455
 580.8580858085809 70.81217598529653
 581.2081208120812 70.80969256403679
 581.5581558155816 70.80721275940337
 581.9081908190819 70.80473657783423
 582.2582258225823 70.8022640257674
 582.6082608260826 70.7997951096409
 582.958295829583 70.79732983589273
 583.3083308330833 70.7948682109609
 583.6583658365837 70.79241024128342
 584.0084008400841 70.7899559332983
 584.3584358435844 70.78750529344354
 584.7084708470848 70.78505832815718
 585.0585058505851 70.78261504387719
 585.4085408540855 70.7801754470416
 585.7585758575858 70.77773954408842
 586.1086108610862 70.77530734145566
 586.4586458645865 70.77287884558133
 586.8086808680869 70.77045406290343
 587.1587158715872 70.76803299985998
 587.5087508750876 70.76561566288899
 587.8587858785879 70.76320205842846
 588.2088208820883 70.7607921929164
 588.5588558855885 70.75838607279084
 588.9088908890889 70.75598370448976
 589.2589258925892 70.7535850944512
 589.6089608960896 70.75119024911314
 589.9589958995899 70.7487991749136
 590.3090309030903 70.7464118782906
 590.6590659065906 70.74402836568214
 591.009100910091 70.74164864352623
 591.3591359135913 70.73927271826089
 591.7091709170917 70.73690059632412
 592.059205920592 70.73453228415393
 592.4092409240924 70.73216778818832
 592.7592759275927 70.72980711486532
 593.1093109310931 70.72745027062294
 593.4593459345934 70.72509726189917
 593.8093809380938 70.72274809513202
 594.1594159415941 70.72040277675951
 594.5094509450945 70.71806131321966
 594.8594859485949 70.71572371095046
 595.2095209520952 70.71338997638993
 595.5595559555956 70.71106011597608
 595.9095909590959 70.70873413614692
 596.2596259625963 70.70641204334045
 596.6096609660966 70.70409384399468
 596.959695969597 70.70177954454763
 597.3097309730973 70.69946915143731
 597.6597659765977 70.69716267110174
 598.009800980098 70.69486010997889
 598.3598359835984 70.6925614745068
 598.7098709870987 70.69026677112348
 599.0599059905991 70.68797600626692
 599.4099409940994 70.68568918637516
 599.7599759975998 70.68340631788618
 600.1100110011001 70.68112740723801
 600.4600460046005 70.67885246086865
 600.8100810081008 70.67658148521612
 601.1601160116012 70.67431448671842
 601.5101510151015 70.67205147181355
 601.8601860186019 70.66979244693952
 602.2102210221022 70.66753741853437
 602.5602560256026 70.66528639303608
 602.910291029103 70.66303937688268
 603.2603260326033 70.66079637651217
 603.6103610361037 70.65855739836255
 603.960396039604 70.65632244887183
 604.3104310431044 70.65409153447804
 604.6604660466047 70.65186466161917
 605.0105010501051 70.64964183673324
 605.3605360536053 70.64742306625827
 605.7105710571057 70.64520835663224
 606.060606060606 70.64299771429317
 606.4106410641064 70.64079114567909
 606.7606760676067 70.638588657228
 607.1107110711071 70.63639025537789
 607.4607460746074 70.63419594656679
 607.8107810781078 70.6320057372327
 608.1608160816081 70.62981963381364
 608.5108510851085 70.62763764274762
 608.8608860886088 70.62545977047263
 609.2109210921092 70.6232860234267
 609.5609560956095 70.62111640804783
 609.9109910991099 70.61895093077403
 610.2610261026102 70.61678959804331
 610.6110611061106 70.61463241629369
 610.9610961096109 70.61247939196316
 611.3111311131113 70.61033053148974
 611.6611661166116 70.60818584131145
 612.011201120112 70.60604532786628
 612.3612361236123 70.60390899759226
 612.7112711271127 70.60177685692737
 613.061306130613 70.59964891230966
 613.4113411341134 70.59752517017711
 613.7613761376138 70.59540563696773
 614.1114111411141 70.59329031911955
 614.4614461446145 70.59117922307055
 614.8114811481148 70.58907235525876
 615.1615161516152 70.58696972212221
 615.5115511551155 70.58487133009886
 615.8615861586159 70.58277718562675
 616.2116211621162 70.58068729514389
 616.5616561656166 70.57860166508829
 616.9116911691169 70.57652030189794
 617.2617261726173 70.57444321201088
 617.6117611761176 70.57237040186509
 617.961796179618 70.5703018778986
 618.3118311831183 70.56823764654941
 618.6618661866187 70.56617771425553
 619.011901190119 70.56412208745498
 619.3619361936194 70.56207077258576
 619.7119711971197 70.56002377608587
 620.0620062006201 70.55798110439333
 620.4120412041204 70.55594276394616
 620.7620762076208 70.55390876118237
 621.1121112111211 70.55187910253994
 621.4621462146215 70.54985379445692
 621.8121812181219 70.54783284337128
 622.1622162216222 70.54581625572106
 622.5122512251226 70.54380403794426
 622.8622862286229 70.54179619647887
 623.2123212321233 70.53979273776294
 623.5623562356236 70.53779366823444
 623.912391239124 70.5357989943314
 624.2624262426243 70.53380872249184
 624.6124612461247 70.53182285915373
 624.962496249625 70.52984141075513
 625.3125312531254 70.52786438373401
 625.6625662566257 70.52589178452841
 626.0126012601261 70.52392361957631
 626.3626362636264 70.52195989531575
 626.7126712671268 70.52000061818471
 627.0627062706271 70.51804579462122
 627.4127412741274 70.51609543106328
 627.7627762776277 70.5141495339489
 628.1128112811282 70.51220810971608
 628.4628462846284 70.51027116480286
 628.8128812881288 70.50833870564723
 629.1629162916291 70.50641073868719
 629.5129512951295 70.50448727036078
 629.8629862986298 70.50256830710597
 630.2130213021302 70.5006525437053
 630.5630563056305 70.49873476652179
 630.9130913091309 70.49681445924124
 631.2631263126312 70.49489164869769
 631.6131613161316 70.49296636172515
 631.9631963196319 70.49103862515767
 632.3132313231323 70.48910846582926
 632.6632663266327 70.48717591057395
 633.013301330133 70.48524098622579
 633.3633363336334 70.48330371961877
 633.7133713371337 70.48136413758697
 634.0634063406341 70.47942226696436
 634.4134413441344 70.477478134585
 634.7634763476348 70.47553176728292
 635.1135113511351 70.47358319189215
 635.4635463546355 70.47163243524669
 635.8135813581358 70.46967952418061
 636.1636163616362 70.46772448552791
 636.5136513651365 70.46576734612262
 636.8636863686369 70.46380813279877
 637.2137213721372 70.4618468723904
 637.5637563756376 70.45988359173153
 637.9137913791379 70.45791831765618
 638.2638263826383 70.45595107699839
 638.6138613861386 70.45398189659218
 638.963896389639 70.45201080327159
 639.3139313931393 70.45003782387064
 639.6639663966397 70.44806298522336
 640.01400140014 70.44608631416376
 640.3640364036404 70.44410783752591
 640.7140714071408 70.44212758214378
 641.0641064106411 70.44014557485146
 641.4141414141415 70.43816184248294
 641.7641764176418 70.43617641187225
 642.1142114211422 70.43418930985344
 642.4642464246425 70.43220056326051
 642.8142814281429 70.43021019892751
 643.1643164316431 70.42821824368846
 643.5143514351435 70.42622472437739
 643.8643864386438 70.42422966782831
 644.2144214421442 70.42223310087529
 644.5644564456445 70.42023505035232
 644.9144914491449 70.41823554309343
 645.2645264526452 70.41623460593267
 645.6145614561456 70.41423226570406
 645.9645964596459 70.41222854924162
 646.3146314631463 70.41022348337938
 646.6646664666466 70.40821709495138
 647.014701470147 70.40620941079163
 647.3647364736473 70.40420045773418
 647.7147714771477 70.40219026261305
 648.064806480648 70.40017885226224
 648.4148414841484 70.39816625351583
 648.7648764876487 70.39615249320779
 649.1149114911491 70.39413759817221
 649.4649464946494 70.39212159524307
 649.8149814981498 70.39010451125442
 650.1650165016501 70.38808637304028
 650.5150515051505 70.38606720743468
 650.8650865086508 70.38404704127166
 651.2151215121512 70.38202590138522
 651.5651565156516 70.38000381460941
 651.9151915191519 70.37798080777826
 652.2652265226523 70.37595690772579
 652.6152615261526 70.37393214128603
 652.965296529653 70.37190653529302
 653.3153315331533 70.36988011658076
 653.6653665366537 70.36785291198331
 654.015401540154 70.36582494833468
 654.3654365436544 70.36379625246889
 654.7154715471547 70.36176685121998
 655.0655065506551 70.35973677142198
 655.4155415541554 70.35770603990892
 655.7655765576558 70.35567468351482
 656.1156115611561 70.35364272907371
 656.4656465646565 70.35161020341963
 656.8156815681568 70.34957713338659
 657.1657165716572 70.34754354580863
 657.5157515751575 70.34550946751978
 657.8657865786579 70.34347492535404
 658.2158215821582 70.34143994614548
 658.5658565856586 70.33940455672811
 658.9158915891589 70.33736878393594
 659.2659265926593 70.33533265460304
 659.6159615961597 70.33329619556339
 659.96599659966 70.33125943365106
 660.3160316031604 70.32922239570006
 660.6660666066607 70.3271851085444
 661.0161016101611 70.32514759901814
 661.3661366136614 70.32310989395529
 661.7161716171618 70.32107202018989
 662.0662066206621 70.31903400455595
 662.4162416241625 70.31699587388751
 662.7662766276628 70.3149576550186
 663.1163116311632 70.31291937478325
 663.4663466346635 70.31088106001548
 663.8163816381639 70.30884273754931
 664.1664166416642 70.30680443421879
 664.5164516451646 70.30476617685794
 664.8664866486649 70.30272799230077
 665.2165216521653 70.30068990738134
 665.5665566556656 70.29865194893365
 665.916591659166 70.29661414379176
 666.2666266626663 70.29457651878967
 666.6166616661667 70.2925391007614
 666.966696669667 70.29050191654102
 667.3167316731673 70.28846499296252
 667.6667666766676 70.28642835685994
 668.016801680168 70.28439203506731
 668.3668366836683 70.28235605441866
 668.7168716871687 70.28032044174802
 669.066906690669 70.27828522388941
 669.4169416941694 70.27625042767686
 669.7669766976697 70.2742160799444
 670.1170117011701 70.27218220752606
 670.4670467046705 70.27014883725586
 670.8170817081708 70.26811599596785
 671.1671167116712 70.26608371049602
 671.5171517151715 70.26405200767444
 671.8671867186719 70.26202091433711
 672.2172217221722 70.25999045731807
 672.5672567256726 70.25796066345134
 672.9172917291729 70.25593155957097
 673.2673267326733 70.25390317251095
 673.6173617361736 70.25187552910535
 673.967396739674 70.24984865618816
 674.3174317431743 70.24782258059344
 674.6674667466747 70.2457973291552
 675.017501750175 70.24377292870746
 675.3675367536754 70.24174940608427
 675.7175717571757 70.23972678811965
 676.0676067606761 70.23770510164763
 676.4176417641764 70.23568437350224
 676.7676767676768 70.2336646305175
 677.1177117711771 70.23164589952742
 677.4677467746775 70.22962820736608
 677.8177817781778 70.22761158086746
 678.1678167816782 70.2255960468656
 678.5178517851786 70.22358163219455
 678.8678867886789 70.22156836368832
 679.2179217921793 70.21955626818094
 679.5679567956796 70.21754537250644
 679.91799179918 70.21553570349883
 680.2680268026803 70.21352728799216
 680.6180618061807 70.21152015282047
 680.968096809681 70.20951432481776
 681.3181318131814 70.20750983081807
 681.6681668166816 70.20550669765542
 682.018201820182 70.20350495216385
 682.3682368236823 70.20150462117739
 682.7182718271827 70.19950573153007
 683.068306830683 70.19750831005589
 683.4183418341834 70.19551238358891
 683.7683768376837 70.19351797896314
 684.1184118411841 70.19152512301262
 684.4684468446844 70.18953384257138
 684.8184818481848 70.18754416447342
 685.1685168516851 70.18555611555281
 685.5185518551855 70.18356972264355
 685.8685868586858 70.18158501257967
 686.2186218621862 70.1796020121952
 686.5686568656865 70.17762074832419
 686.9186918691869 70.17564124780064
 687.2687268726872 70.17366353745858
 687.6187618761876 70.17168764413206
 687.9687968796879 70.16971359465508
 688.3188318831883 70.1677414158617
 688.6688668866886 70.16577113458591
 689.018901890189 70.16380277766177
 689.3689368936894 70.1618363719233
 689.7189718971897 70.15987194420453
 690.0690069006901 70.15790952133946
 690.4190419041904 70.15594913016216
 690.7690769076908 70.15399079750664
 691.1191119111911 70.15203455020692
 691.4691469146915 70.15008041509704
 691.8191819181918 70.14812841901103
 692.1692169216922 70.1461785887829
 692.5192519251925 70.1442309512467
 692.8692869286929 70.14228553323645
 693.2193219321932 70.14034236158616
 693.5693569356936 70.1384014631299
 693.9193919391939 70.13646286470166
 694.2694269426943 70.13452659313548
 694.6194619461946 70.13259267526539
 694.969496949695 70.1306611379254
 695.3195319531953 70.12873200794958
 695.6695669566957 70.12680531217192
 696.019601960196 70.12488107742648
 696.3696369636964 70.12295933054726
 696.7196719671967 70.1210400983683
 697.0697069706971 70.11912340772362
 697.4197419741974 70.11720928544726
 697.7697769776978 70.11529775837323
 698.1198119811982 70.11338885333559
 698.4698469846985 70.11148259716835
 698.8198819881989 70.10957901670552
 699.1699169916992 70.10767813878115
 699.5199519951996 70.10577999022927
 699.8699869986999 70.1038845978839
 700.2200220022003 70.10199198857907
 700.5700570057006 70.1001021891488
 700.920092009201 70.09821522642714
 701.2701270127013 70.09633112724809
 701.6201620162017 70.0944499184457
 701.970197019702 70.092571626854
 702.3202320232024 70.090696279307
 702.6702670267027 70.08882390263874
 703.0203020302031 70.08695452368323
 703.3703370337034 70.08508816927453
 703.7203720372038 70.08322486624665
 704.0704070407041 70.08136464143362
 704.4204420442045 70.07950752166946
 704.7704770477048 70.07765353378821
 705.1205120512052 70.0758027046239
 705.4705470547055 70.07395506101054
 705.8205820582059 70.07211062978219
 706.1706170617061 70.07026943777284
 706.5206520652065 70.06843151181654
 706.8706870687068 70.06659687874732
 707.2207220722072 70.0647655653992
 707.5707570757075 70.06293759860621
 707.9207920792079 70.06111300520239
 708.2708270827083 70.05929181202174
 708.6208620862086 70.05747404589832
 708.970897089709 70.05565973366613
 709.3209320932093 70.05384890215922
 709.6709670967097 70.05204157821161
 710.02100210021 70.05023778865733
 710.3710371037104 70.04843756033041
 710.7210721072107 70.04664092006486
 711.0711071107111 70.04484789469474
 711.4211421142114 70.04305851105406
 711.7711771177118 70.04127279597684
 712.1212121212121 70.03949077629711
 712.4712471247125 70.03771247884892
 712.8212821282128 70.03593793046628
 713.1713171317132 70.03416715798322
 713.5213521352135 70.03240018823378
 713.8713871387139 70.03063704805196
 714.2214221422142 70.02887776427181
 714.5714571457146 70.02712236372737
 714.9214921492149 70.02537087325264
 715.2715271527153 70.02362331968166
 715.6215621562156 70.02187972984846
 715.971597159716 70.02014013058708
 716.3216321632163 70.01840454873152
 716.6716671667167 70.01667301111583
 717.0217021702171 70.01494554457402
 717.3717371737174 70.01322217594014
 717.7217721772178 70.01150293204822
 718.0718071807181 70.00978783973225
 718.4218421842185 70.0080769258263
 718.7718771877188 70.00637021716437
 719.1219121912192 70.00466774058052
 719.4719471947195 70.00296952290874
 719.8219821982199 70.00127559098308
 720.1720172017202 69.99958597163759
 720.5220522052205 69.99790069170625
 720.8720872087208 69.9962197780231
 721.2221222122212 69.99454325742221
 721.5721572157215 69.99287115673755
 721.9221922192219 69.99120350280319
 722.2722272227222 69.98954032245314
 722.6222622262226 69.98788164252143
 722.9722972297229 69.98622748984209
 723.3223322332233 69.98457789124916
 723.6723672367236 69.98293287357664
 724.022402240224 69.98129246365859
 724.3724372437243 69.97965668832902
 724.7224722472247 69.97802557442195
 725.072507250725 69.97639914877143
 725.4225422542254 69.97477743821148
 725.7725772577257 69.97316046957611
 726.1226122612261 69.97154826969937
 726.4726472647264 69.96994086541528
 726.8226822682268 69.96833828355788
 727.1727172717272 69.96674055096119
 727.5227522752275 69.96514769445922
 727.8727872787279 69.96355974088603
 728.2228222822282 69.96197671707563
 728.5728572857286 69.96039864986204
 728.9228922892289 69.9588255660793
 729.2729272927293 69.95725749256144
 729.6229622962296 69.9556944561425
 729.97299729973 69.95413648365647
 730.3230323032303 69.95258360193742
 730.6730673067307 69.95103583781935
 731.023102310231 69.9494932181363
 731.3731373137314 69.9479557697223
 731.7231723172317 69.94642351941137
 732.0732073207321 69.94489649403754
 732.4232423242324 69.94337472043485
 732.7732773277328 69.9418582254373
 733.1233123312331 69.94034703587896
 733.4733473347335 69.93884117859382
 733.8233823382338 69.93734068041593
 734.1734173417342 69.9358455681793
 734.5234523452345 69.93435586871799
 734.8734873487349 69.93287160886598
 735.2235223522352 69.93139281545734
 735.5735573557356 69.92991951532609
 735.923592359236 69.92845173530625
 736.2736273627363 69.92698950223185
 736.6236623662367 69.92553284293692
 736.973697369737 69.92408178425548
 737.3237323732374 69.92263635302156
 737.6737673767377 69.92119657606921
 738.0238023802381 69.91976248023242
 738.3738373837384 69.91833409234525
 738.7238723872388 69.91691143924172
 739.0739073907391 69.91549454775586
 739.4239423942395 69.91408344472168
 739.7739773977398 69.91267815697323
 740.1240124012402 69.91127871134452
 740.4740474047405 69.90988513466961
 740.8240824082409 69.90849745378249
 741.1741174117412 69.90711569551721
 741.5241524152416 69.90573988670779
 741.8741874187419 69.90437005418826
 742.2242224222423 69.90300622479265
 742.5742574257426 69.90164842535498
 742.924292429243 69.9002966827093
 743.2743274327433 69.89895102368962
 743.6243624362437 69.89761147512996
 743.9743974397441 69.89627806386437
 744.3244324432444 69.89495081672686
 744.6744674467446 69.89362976055148
 745.024502450245 69.89231492217223
 745.3745374537453 69.89100632842316
 745.7245724572457 69.88970400613829
 746.0746074607461 69.88840798215165
 746.4246424642464 69.88711828329726
 746.7746774677468 69.88583493640915
 747.1247124712471 69.88455796832137
 747.4747474747475 69.88328740586792
 747.8247824782478 69.88202327588284
 748.1748174817482 69.88076560520017
 748.5248524852485 69.87951442065392
 748.8748874887489 69.87826974907811
 749.2249224922492 69.8770316173068
 749.5749574957496 69.87580005217399
 749.9249924992499 69.87457508051372
 750.2750275027503 69.87335672916002
 750.6250625062506 69.87214502494692
 750.975097509751 69.87093999470842
 751.3251325132513 69.8697416652786
 751.6751675167517 69.86855006349144
 752.025202520252 69.86736521618099
 752.3752375237524 69.86618715018128
 752.7252725272527 69.86501589232634
 753.0753075307531 69.86385146945018
 753.4253425342534 69.86269390838685
 753.7753775377538 69.86154323597036
 754.1254125412541 69.86039947903474
 754.4754475447545 69.85926266441403
 754.8254825482549 69.85813281894227
 755.1755175517552 69.85700996945346
 755.5255525552556 69.85589414278162
 755.8755875587559 69.85478536576082
 756.2256225622563 69.85368366522506
 756.5756575657566 69.85258906800837
 756.9256925692569 69.85150160094479
 757.2757275727572 69.85042129086833
 757.6257625762576 69.84934816461303
 757.9757975797579 69.84828224901293
 758.3258325832583 69.84722357090202
 758.6758675867586 69.84617215711437
 759.025902590259 69.84512803448398
 759.3759375937593 69.84409122984489
 759.7259725972597 69.84306177003114
 760.07600760076 69.84203968187673
 760.4260426042604 69.84102499221571
 760.7760776077607 69.8400177278821
 761.1261126112611 69.83901791570993
 761.4761476147614 69.83802558253323
 761.8261826182618 69.83704075518602
 762.1762176217621 69.83606346050234
 762.5262526252625 69.83509372531621
 762.8762876287628 69.83413157646166
 763.2263226322632 69.83317704077271
 763.5763576357635 69.83223014508341
 763.9263926392639 69.83129091622777
 764.2764276427642 69.83035938103983
 764.6264626462646 69.8294355663536
 764.976497649765 69.82851949900312
 765.3265326532653 69.82761120582242
 765.6765676567657 69.82671071364553
 766.026602660266 69.82581804930646
 766.3766376637664 69.82493323963926
 766.7266726672667 69.82405631147796
 767.0767076707671 69.82318729165657
 767.4267426742674 69.82232620700913
 767.7767776777678 69.82147308436966
 768.1268126812681 69.82062795057219
 768.4768476847685 69.81979083245076
 768.8268826882688 69.81896175683939
 769.1769176917692 69.8181407505721
 769.5269526952695 69.81732784048292
 769.8769876987699 69.81652305340589
 770.2270227022702 69.81572641617502
 770.5770577057706 69.81493795562437
 770.9270927092709 69.81415769858795
 771.2771277127713 69.81338567189977
 771.6271627162716 69.81262190239387
 771.977197719772 69.81186641690429
 772.3272327232723 69.81111924226506
 772.6772677267727 69.8103804053102
 773.027302730273 69.80964993287373
 773.3773377337734 69.80892785178968
 773.7273727372738 69.80821418889208
 774.0774077407741 69.80750897101497
 774.4274427442745 69.80681222499237
 774.7774777477748 69.8061239776583
 775.1275127512752 69.80544425584681
 775.4775477547755 69.8047730863919
 775.8275827582759 69.80411049612762
 776.1776177617762 69.80345651188799
 776.5276527652766 69.80281116050703
 776.8776877687769 69.80217446881879
 777.2277227722773 69.80154646365727
 777.5777577757776 69.80092717185653
 777.927792779278 69.80031662025057
 778.2778277827783 69.79971483567343
 778.6278627862787 69.79912184495915
 778.977897789779 69.79853767494173
 779.3279327932794 69.79796235245522
 779.6779677967797 69.79739590433364
 780.0280028002801 69.79683835741102
 780.3780378037804 69.79628973852138
 780.7280728072808 69.79575007449877
 781.0781078107811 69.7952193921772
 781.4281428142815 69.79469771839071
 781.7781778177819 69.7941850799733
 782.1282128212822 69.79368150375905
 782.4782478247826 69.79318701658192
 782.8282828282829 69.79270164527601
 783.1783178317833 69.79222541667529
 783.5283528352836 69.79175835761383
 783.878387838784 69.79130049492562
 784.2284228422843 69.79085185544473
 784.5784578457847 69.79041246600515
 784.928492849285 69.78998235344093
 785.2785278527854 69.78956154458609
 785.6285628562857 69.78915006627466
 785.978597859786 69.78874794534067
 786.3286328632863 69.78835520861816
 786.6786678667867 69.78797188294112
 787.028702870287 69.78759799514361
 787.3787378737874 69.78723357205966
 787.7287728772877 69.7868786405233
 788.0788078807881 69.78653322736854
 788.4288428842884 69.78619735942941
 788.7788778877888 69.78587106353994
 789.1289128912891 69.78555436653417
